Power True,Current [A],Voltage [V],h2 flow [NL/h],production rate [%],stack state,Power [W],h2 flow [kg/h],efficiency lhv
True,24.076,44.855,231.548,80.0,rampup2,1079.92898,0.019104620462046206,0.5896285883540232
True,24.079,44.861,231.579,80.0,rampup2,1080.208019,0.019107178217821784,0.5895551956645863
True,24.107,44.864,231.843,80.0,rampup2,1081.5364479999998,0.019128960396039604,0.5895023243821368
True,24.121,44.859,231.982,80.0,rampup2,1082.043939,0.01914042904290429,0.5895791076558122
True,24.118,44.866,231.953,80.0,rampup2,1082.078188,0.019138036303630365,0.5894867460353984
True,24.132,44.86,232.085,80.0,rampup2,1082.56152,0.019148927392739275,0.5895588732915613
True,24.14,44.858,232.167,80.0,rampup2,1082.87212,0.01915569306930693,0.5895980127367209
True,24.145,44.859,232.213,80.0,rampup2,1083.120555,0.019159488448844884,0.5895795690074407
True,24.155,44.859,232.308,80.0,rampup2,1083.5691450000002,0.019167326732673268,0.5895765885803252
True,24.166,44.858,232.414,80.0,rampup2,1084.0384279999998,0.019176072607260727,0.5895902612780808
True,24.183,44.858,232.582,80.0,rampup2,1084.801014,0.019189933993399338,0.5896016797049195
True,24.209,44.858,232.831,80.0,rampup2,1085.967322,0.019210478547854785,0.589599002685276
True,24.21,44.859,232.839,80.0,rampup2,1086.03639,0.019211138613861384,0.5895817634619037
True,24.212,44.857,232.857,80.0,rampup2,1086.0776839999999,0.019212623762376237,0.5896049236934694
True,24.235,44.856,233.079,80.0,rampup2,1087.08516,0.019230940594059408,0.5896200901132713
True,24.244,44.856,233.168,80.0,rampup2,1087.488864,0.01923828382838284,0.5896262676580383
True,24.249,44.857,233.216,80.0,rampup2,1087.7373929999999,0.019242244224422445,0.589612901172002
True,24.26,44.858,233.323,80.0,rampup2,1088.25508,0.019251072607260725,0.5896028070918814
True,24.268,44.858,233.398,80.0,rampup2,1088.613944,0.019257260726072607,0.5895979043237388
True,24.279,44.858,233.5,80.0,rampup2,1089.107382,0.019265676567656764,0.5895883276640944
True,24.296,44.859,233.666,80.0,rampup2,1089.894264,0.019279372937293728,0.5895815045779522
True,24.304,44.858,233.739,80.0,rampup2,1090.2288319999998,0.019285396039603962,0.5895847102308153
True,24.325,44.859,233.942,80.0,rampup2,1091.195175,0.019302145214521452,0.5895741795229255
True,24.327,44.859,233.959,80.0,rampup2,1091.284893,0.01930354785478548,0.5895685481646267
True,24.326,44.861,233.953,80.0,rampup2,1091.2886859999999,0.019303052805280527,0.5895513792580453
True,24.356,44.86,234.245,80.0,rampup2,1092.61016,0.019327145214521453,0.5895732746984523
True,24.365,44.862,234.332,80.0,rampup2,1093.06263,0.019334323432343235,0.5895481030213247
True,24.37,44.858,234.373,80.0,rampup2,1093.18946,0.019337706270627062,0.5895828432154843
True,24.382,44.859,234.496,80.0,rampup2,1093.752138,0.019347854785478548,0.5895887903626662
True,24.397,44.862,234.639,80.0,rampup2,1094.498214,0.019359653465346537,0.5895461881493761
True,24.409,44.862,234.747,80.0,rampup2,1095.036558,0.019368564356435646,0.5895275781285834
True,24.434,44.864,234.989,80.0,rampup2,1096.206976,0.019388531353135313,0.589505234091851
True,24.443,44.864,235.079,80.0,rampup2,1096.610752,0.01939595709570957,0.5895138715546716
True,24.447,44.863,235.112,80.0,rampup2,1096.7657609999999,0.0193986798679868,0.5895132971788677
True,24.469,44.861,235.33,80.0,rampup2,1097.703809,0.01941666666666667,0.5895556658307997
True,24.479,44.859,235.428,80.0,rampup2,1098.103461,0.019424752475247525,0.5895865216656484
True,24.479,44.861,235.422,80.0,rampup2,1098.1524189999998,0.019424257425742573,0.589545211392008
True,24.499,44.864,235.613,80.0,rampup2,1099.123136,0.019440016501650163,0.5895024213192432
True,24.509,44.86,235.709,80.0,rampup2,1099.47374,0.019447937293729373,0.5895545536176244
True,24.511,44.859,235.732,80.0,rampup2,1099.538949,0.01944983498349835,0.5895771137435168
True,24.524,44.861,235.86,80.0,rampup2,1100.1711639999999,0.01946039603960396,0.5895582625904927
True,24.542,44.865,236.03,80.0,rampup2,1101.0768300000002,0.019474422442244226,0.5894979190507531
True,24.555,44.865,236.159,80.0,rampup2,1101.660075,0.01948506600660066,0.5895078388857833
True,24.564,44.86,236.246,80.0,rampup2,1101.94104,0.01949224422442244,0.5895746472969189
True,24.58,44.862,236.397,80.0,rampup2,1102.70796,0.01950470297029703,0.5895411782463237
True,24.585,44.86,236.449,80.0,rampup2,1102.8831,0.019508993399339935,0.5895772181113301
True,24.6,44.861,236.586,80.0,rampup2,1103.5806,0.01952029702970297,0.5895459742586994
True,24.603,44.863,236.615,80.0,rampup2,1103.7643890000002,0.0195226897689769,0.5895200610607849
True,24.606,44.862,236.642,80.0,rampup2,1103.8743720000002,0.019524917491749175,0.589528588131766
True,24.621,44.859,236.794,80.0,rampup2,1104.4734389999999,0.01953745874587459,0.5895872883910973
True,24.633,44.86,236.905,80.0,rampup2,1105.03638,0.01954661716171617,0.5895631689519579
True,24.645,44.859,237.018,80.0,rampup2,1105.550055,0.019555940594059407,0.5895703202692166
True,24.655,44.859,237.114,80.0,rampup2,1105.9986450000001,0.019563861386138613,0.589569890476674
True,24.675,44.857,237.307,80.0,rampup2,1106.846475,0.019579785478547853,0.5895978030738183
True,24.677,44.859,237.332,80.0,rampup2,1106.985543,0.019581848184818482,0.5895858388820892
True,24.682,44.86,237.378,80.0,rampup2,1107.23452,0.019585643564356433,0.5895675109551316
True,24.714,44.859,237.681,80.0,rampup2,1108.645326,0.019610643564356437,0.5895688500832592
True,24.724,44.857,237.786,80.0,rampup2,1109.044468,0.01961930693069307,0.5896170251669295
True,24.73,44.857,237.835,80.0,rampup2,1109.31361,0.019623349834983497,0.5895954436185094
True,24.747,44.86,238.004,80.0,rampup2,1110.15042,0.019637293729372937,0.5895696548941539
True,24.756,44.862,238.088,80.0,rampup2,1110.603672,0.019644224422442243,0.5895370387358129
True,24.77,44.858,238.227,80.0,rampup2,1111.13266,0.01965569306930693,0.5896003902900306
True,24.781,44.86,238.333,80.0,rampup2,1111.6756599999999,0.01966443894389439,0.5895746156752231
True,24.784,44.858,238.361,80.0,rampup2,1111.7606719999999,0.01966674917491749,0.5895987927157041
True,24.807,44.853,238.578,80.0,rampup2,1112.668371,0.019684653465346535,0.5896541297478833
True,24.813,44.86,238.635,80.0,rampup2,1113.1111799999999,0.019689356435643564,0.5895603797636818
True,24.827,44.858,238.772,80.0,rampup2,1113.689566,0.0197006600660066,0.5895924861345069
True,24.836,44.858,238.859,80.0,rampup2,1114.0932879999998,0.019707838283828383,0.5895935798870015
True,24.846,44.857,238.951,80.0,rampup2,1114.517022,0.01971542904290429,0.5895964234093142
True,24.858,44.855,239.07,80.0,rampup2,1115.00559,0.019725247524752475,0.5896315730578534
True,24.873,44.859,239.212,80.0,rampup2,1115.7779070000001,0.019736963696369635,0.5895734230557764
True,24.888,44.858,239.358,80.0,rampup2,1116.425904,0.0197490099009901,0.589590852058911
True,24.891,44.856,239.387,80.0,rampup2,1116.510696,0.019751402640264027,0.5896175042106359
True,24.908,44.856,239.547,80.0,rampup2,1117.2732480000002,0.01976460396039604,0.5896088993262997
True,24.918,44.858,239.643,80.0,rampup2,1117.771644,0.01977252475247525,0.589582186609844
True,24.93,44.856,239.762,80.0,rampup2,1118.26008,0.019782343234323433,0.589617309776452
True,25.026,44.715,240.684,80.0,rampup2,1119.0375900000001,0.019858415841584157,0.591473428519948
True,24.949,44.857,239.944,80.0,rampup2,1119.137293,0.019797359735973595,0.5896023697246231
True,25.029,44.717,240.715,80.0,rampup2,1119.221793,0.019860973597359735,0.5914522520381267
True,24.963,44.857,240.076,80.0,rampup2,1119.765291,0.01980825082508251,0.5895958780883483
True,24.974,44.858,240.188,80.0,rampup2,1120.283692,0.019817491749174916,0.5895979783663583
True,24.982,44.86,240.26,80.0,rampup2,1120.69252,0.01982343234323432,0.5895595698274134
True,25.065,44.715,241.058,80.0,rampup2,1120.7814750000002,0.019889273927392738,0.5914707860423905
True,25.068,44.716,241.089,80.0,rampup2,1120.9406880000001,0.019891831683168316,0.5914628285845575
True,25.075,44.714,241.159,80.0,rampup2,1121.20355,0.01989760726072607,0.5914958528270803
True,24.999,44.861,240.421,80.0,rampup2,1121.4801389999998,0.019836716171617162,0.5895403110656426
True,25.069,44.737,241.102,80.0,rampup2,1121.511853,0.019892904290429045,0.5911934842475536
True,25.089,44.71,241.292,80.0,rampup2,1121.72919,0.01990858085808581,0.591544738173391
True,25.006,44.863,240.49,80.0,rampup2,1121.844178,0.01984240924092409,0.5895181460753633
True,25.026,44.861,240.689,80.0,rampup2,1122.691386,0.019858828382838284,0.5895607272433459
True,25.037,44.857,240.792,80.0,rampup2,1123.084709,0.019867326732673267,0.5896064603974587
True,25.042,44.855,240.84,80.0,rampup2,1123.25891,0.01987128712871287,0.589632536277856
True,25.126,44.723,241.645,80.0,rampup2,1123.710098,0.019937706270627062,0.5913658257434293
True,25.061,44.856,241.019,80.0,rampup2,1124.136216,0.01988605610561056,0.5896102630323938
True,25.068,44.857,241.092,80.0,rampup2,1124.4752760000001,0.01989207920792079,0.5896110071521039
True,25.071,44.856,241.121,80.0,rampup2,1124.5847760000001,0.01989447194719472,0.5896245122208553
True,25.088,44.858,241.284,80.0,rampup2,1125.397504,0.019907920792079207,0.5895970069611954
True,25.103,44.859,241.426,80.0,rampup2,1126.095477,0.01991963696369637,0.5895783382140339
True,25.111,44.861,241.507,80.0,rampup2,1126.504571,0.019926320132013203,0.5895619663668458
True,25.136,44.859,241.746,80.0,rampup2,1127.575824,0.019946039603960398,0.5895847408661717
True,25.135,44.861,241.73,80.0,rampup2,1127.581235,0.019944719471947193,0.5895428900073881
True,25.151,44.857,241.885,80.0,rampup2,1128.1984069999999,0.01995750825082508,0.5895981999910765
True,25.229,44.747,242.637,80.0,rampup2,1128.922063,0.020019554455445544,0.5910520946209905
True,25.171,44.856,242.081,80.0,rampup2,1129.0703760000001,0.019973679867986798,0.5896202434771878
True,25.174,44.861,242.105,80.0,rampup2,1129.330814,0.0199756600660066,0.5895427112644072
True,25.186,44.861,242.221,80.0,rampup2,1129.869146,0.01998523102310231,0.5895441541688049
True,25.258,44.75,242.915,80.0,rampup2,1130.2955,0.020042491749174916,0.591010271207839
True,25.199,44.856,242.35,80.0,rampup2,1130.326344,0.019995874587458745,0.5896195408854418
True,25.221,44.862,242.561,80.0,rampup2,1131.464502,0.020013283828382838,0.5895392642198861
True,25.225,44.861,242.6,80.0,rampup2,1131.618725,0.020016501650165015,0.5895536944212371
True,25.291,44.758,243.23,80.0,rampup2,1131.974578,0.020068481848184817,0.5908988708755258
True,25.239,44.86,242.736,80.0,rampup2,1132.22154,0.020027722772277226,0.5895701295348964
True,25.245,44.858,242.792,80.0,rampup2,1132.44021,0.020032343234323433,0.5895922752513354
True,25.257,44.859,242.91,80.0,rampup2,1133.0037630000002,0.020042079207920793,0.58958542046784
True,25.277,44.86,243.096,80.0,rampup2,1133.92622,0.02005742574257426,0.5895568761078653
True,25.294,44.86,243.259,80.0,rampup2,1134.68884,0.020070874587458744,0.5895556794230918
True,25.296,44.861,243.284,80.0,rampup2,1134.803856,0.020072937293729373,0.5895565092263838
True,25.298,44.859,243.297,80.0,rampup2,1134.842982,0.0200740099009901,0.5895676852324228
True,25.307,44.861,243.392,80.0,rampup2,1135.2973269999998,0.020081848184818483,0.5895618566888426
True,25.313,44.858,243.447,80.0,rampup2,1135.490554,0.02008638613861386,0.5895947329914997
True,25.375,44.783,244.044,80.0,rampup2,1136.368625,0.020135643564356438,0.5905838873367346
True,25.339,44.86,243.698,80.0,rampup2,1136.7075399999999,0.020107095709570956,0.5895707351426559
True,25.343,44.861,243.732,80.0,rampup2,1136.912323,0.02010990099009901,0.5895467807327126
True,25.36,44.86,243.901,80.0,rampup2,1137.6496,0.02012384488448845,0.589573230632701
True,25.363,44.862,243.924,80.0,rampup2,1137.834906,0.020125742574257425,0.5895328016945192
True,25.408,44.791,244.36,80.0,rampup2,1138.049728,0.02016171617161716,0.5904750763228511
True,25.383,44.861,244.115,80.0,rampup2,1138.706763,0.020141501650165018,0.5895426915981179
True,25.39,44.865,244.189,80.0,rampup2,1139.12235,0.02014760726072607,0.5895062545300773
True,25.439,44.793,244.654,80.0,rampup2,1139.489127,0.020185973597359734,0.5904387185960396
True,25.408,44.858,244.355,80.0,rampup2,1139.752064,0.020161303630363035,0.5895810775210844
True,25.418,44.86,244.46,80.0,rampup2,1140.25148,0.02016996699669967,0.5895760819358902
True,25.424,44.863,244.515,80.0,rampup2,1140.596912,0.02017450495049505,0.5895301336744282
True,25.437,44.856,244.638,80.0,rampup2,1141.002072,0.020184653465346536,0.589617246549575
True,25.446,44.856,244.726,80.0,rampup2,1141.405776,0.020191914191419143,0.5896207239799354
True,25.465,44.861,244.905,80.0,rampup2,1142.3853649999999,0.020206683168316832,0.5895460241649718
True,25.468,44.858,244.933,80.0,rampup2,1142.443544,0.020208993399339934,0.5895834008931998
True,25.5,44.805,245.24,80.0,rampup2,1142.5275,0.020234323432343236,0.5902790086015436
True,25.486,44.861,245.11,80.0,rampup2,1143.327446,0.020223597359735973,0.5895533273151216
True,25.488,44.86,245.126,80.0,rampup2,1143.39168,0.020224917491749175,0.5895586891099296
True,25.515,44.859,245.392,80.0,rampup2,1144.577385,0.020246864686468646,0.5895870465761472
True,25.527,44.86,245.505,80.0,rampup2,1145.14122,0.020256188118811882,0.5895681145771698
True,25.535,44.858,245.583,80.0,rampup2,1145.44903,0.02026262376237624,0.5895969460989461
True,25.56,44.823,245.82,80.0,rampup2,1145.67588,0.020282178217821783,0.5900490808971207
True,25.548,44.858,245.705,80.0,rampup2,1146.032184,0.0202726897689769,0.5895896811917108
True,25.586,44.83,246.071,80.0,rampup2,1147.02038,0.020302887788778878,0.5899592211256091
True,25.681,44.853,246.985,80.0,rampup2,1151.869893,0.020378300330033003,0.5896575248017182
True,25.702,44.861,247.184,80.0,rampup2,1153.017422,0.020394719471947195,0.5895452983016592
True,25.711,44.861,247.277,80.0,rampup2,1153.421171,0.020402392739273925,0.5895606627459762
True,25.727,44.854,247.426,80.0,rampup2,1153.958858,0.020414686468646862,0.5896410390048757
True,25.735,44.858,247.502,80.0,rampup2,1154.4206299999998,0.020420957095709572,0.5895862238705835
True,25.749,44.857,247.635,80.0,rampup2,1155.0228929999998,0.020431930693069308,0.5895954566157677
True,25.763,44.857,247.777,80.0,rampup2,1155.650891,0.020443646864686468,0.5896129664300149
True,25.773,44.857,247.873,80.0,rampup2,1156.099461,0.020451567656765677,0.5896125489154604
True,25.777,44.86,247.912,80.0,rampup2,1156.3562200000001,0.020454785478547854,0.5895743787325327
True,25.785,44.86,247.987,80.0,rampup2,1156.7151,0.020460973597359735,0.5895697652775519
True,25.812,44.859,248.247,80.0,rampup2,1157.9005080000002,0.020482425742574258,0.5895836864077098
True,25.819,44.853,248.313,80.0,rampup2,1158.059607,0.02048787128712871,0.5896594146556741
True,25.824,44.855,248.356,80.0,rampup2,1158.33552,0.020491419141914193,0.589621045204588
True,25.858,44.861,248.689,80.0,rampup2,1160.015738,0.020518894389438942,0.5895564410006305
True,25.866,44.86,248.76,80.0,rampup2,1160.3487599999999,0.020524752475247526,0.5895555057084735
True,25.874,44.857,248.84,80.0,rampup2,1160.6300179999998,0.02053135313531353,0.5896021896617877
True,25.88,44.854,248.896,80.0,rampup2,1160.82152,0.020535973597359734,0.5896375870082076
True,25.889,44.857,248.99,80.0,rampup2,1161.3028729999999,0.020543729372937296,0.5896157806198763
True,25.906,44.856,249.144,80.0,rampup2,1162.039536,0.020556435643564356,0.5896064451975754
True,25.914,44.859,249.224,80.0,rampup2,1162.476126,0.020563036303630364,0.5895742584910514
True,25.924,44.859,249.319,80.0,rampup2,1162.924716,0.020570874587458744,0.5895714834905958
True,25.931,44.859,249.386,80.0,rampup2,1163.2387290000001,0.020576402640264026,0.5895707243083032
True,25.947,44.859,249.541,80.0,rampup2,1163.956473,0.020589191419141915,0.5895733783165275
True,25.95,44.857,249.575,80.0,rampup2,1164.03915,0.020591996699669966,0.5896118270592531
True,25.957,44.857,249.642,80.0,rampup2,1164.353149,0.020597524752475248,0.5896110648127769
True,25.963,44.857,249.701,80.0,rampup2,1164.6222910000001,0.020602392739273927,0.5896141223695673
True,25.964,44.86,249.702,80.0,rampup2,1164.74504,0.020602475247524753,0.5895543457304613
True,25.982,44.862,249.878,80.0,rampup2,1165.604484,0.020616996699669966,0.5895348803411089
True,25.999,44.856,250.042,80.0,rampup2,1166.2111439999999,0.02063052805280528,0.5896149282552218
True,26.012,44.857,250.17,80.0,rampup2,1166.820284,0.02064108910891089,0.5896087936023573
True,26.013,44.858,250.177,80.0,rampup2,1166.891154,0.020641666666666666,0.5895894811111063
True,26.022,44.858,250.263,80.0,rampup2,1167.294876,0.020648762376237625,0.5895881701788607
True,26.027,44.855,250.317,80.0,rampup2,1167.441085,0.02065321782178218,0.5896415321035237
True,26.039,44.853,250.429,80.0,rampup2,1167.927267,0.020662458745874586,0.5896597925733674
True,26.039,44.859,250.428,80.0,rampup2,1168.083501,0.02066237623762376,0.5895785698628747
True,26.044,44.86,250.473,80.0,rampup2,1168.33384,0.020666089108910893,0.5895581608763468
True,26.061,44.86,250.636,80.0,rampup2,1169.09646,0.02067953795379538,0.589556998573069
True,26.065,44.856,250.678,80.0,rampup2,1169.17164,0.020683003300330034,0.5896178768072068
True,26.07,44.858,250.73,80.0,rampup2,1169.44806,0.020687293729372936,0.5896007899658237
True,26.091,44.857,250.924,80.0,rampup2,1170.363987,0.020703300330033005,0.5895952094089854
True,26.097,44.857,250.989,80.0,rampup2,1170.633129,0.020708663366336633,0.5896123498483357
True,26.104,44.861,251.054,80.0,rampup2,1171.051544,0.020714026402640265,0.5895543228112596
True,26.116,44.859,251.172,80.0,rampup2,1171.537644,0.020723762376237624,0.5895866885178809
True,26.129,44.86,251.297,80.0,rampup2,1172.14694,0.020734075907590757,0.589573479584394
True,26.14,44.86,251.4,80.0,rampup2,1172.6404,0.020742574257425744,0.5895669294695971
True,26.155,44.857,251.54,80.0,rampup2,1173.234835,0.020754125412541253,0.5895963701077798
True,26.155,44.859,251.542,80.0,rampup2,1173.287145,0.020754290429042904,0.5895747711443646
True,26.158,44.859,251.572,80.0,rampup2,1173.421722,0.020756765676567656,0.5895774613928614
True,26.184,44.859,251.826,80.0,rampup2,1174.588056,0.020777722772277227,0.5895867035787394
True,26.187,44.856,251.853,80.0,rampup2,1174.644072,0.020779950495049507,0.5896217982190609
True,26.189,44.855,251.867,80.0,rampup2,1174.7075949999999,0.020781105610561054,0.5896226881890553
True,26.203,44.862,252.003,80.0,rampup2,1175.518986,0.020792326732673266,0.5895338639813342
True,26.216,44.856,252.131,80.0,rampup2,1175.9448960000002,0.020802887788778878,0.5896196772131743
True,26.219,44.855,252.155,80.0,rampup2,1176.053245,0.02080486798679868,0.589621475854182
True,26.23,44.854,252.262,80.0,rampup2,1176.52042,0.020813696369636963,0.5896374497265419
True,26.228,44.859,252.246,80.0,rampup2,1176.561852,0.02081237623762376,0.5895792888583301
True,26.24,44.853,252.362,80.0,rampup2,1176.94272,0.02082194719471947,0.589659537551666
True,26.252,44.855,252.477,80.0,rampup2,1177.5334599999999,0.020831435643564357,0.5896322895147286
True,26.26,44.858,252.553,80.0,rampup2,1177.97108,0.020837706270627063,0.5895906629558342
True,26.26,44.859,252.556,80.0,rampup2,1177.9973400000001,0.02083795379537954,0.5895845231704853
True,26.274,44.856,252.684,80.0,rampup2,1178.546544,0.02084851485148515,0.5896084490999958
True,26.279,44.858,252.74,80.0,rampup2,1178.8233819999998,0.020853135313531355,0.5896006226316948
True,26.28,44.86,252.742,80.0,rampup2,1178.9208,0.020853300330033003,0.5895565673283566
True,26.287,44.86,252.818,80.0,rampup2,1179.23482,0.02085957095709571,0.5895768071027618
True,26.305,44.858,252.989,80.0,rampup2,1179.9896899999999,0.0208736798679868,0.5895981599635841
True,26.308,44.857,253.017,80.0,rampup2,1180.097956,0.0208759900990099,0.5896093171438388
True,26.319,44.858,253.118,80.0,rampup2,1180.6177019999998,0.020884323432343234,0.5895850103050548
True,26.331,44.86,253.235,80.0,rampup2,1181.20866,0.02089397689768977,0.5895624317552837
True,26.339,44.862,253.309,80.0,rampup2,1181.620218,0.020900082508250824,0.5895293084770152
True,26.342,44.859,253.344,80.0,rampup2,1181.675778,0.020902970297029703,0.5895830421261288
True,26.357,44.856,253.489,80.0,rampup2,1182.269592,0.02091493399339934,0.5896241895393346
True,26.362,44.855,253.535,80.0,rampup2,1182.46751,0.020918729372937293,0.5896324796272837
True,26.369,44.857,253.6,80.0,rampup2,1182.834233,0.020924092409240924,0.5896007915083735
True,26.377,44.857,253.681,80.0,rampup2,1183.1930889999999,0.020930775577557757,0.5896102305580657
True,26.387,44.857,253.774,80.0,rampup2,1183.641659,0.020938448844884487,0.5896028537805968
True,26.391,44.858,253.818,80.0,rampup2,1183.847478,0.020942079207920794,0.5896025568928907
True,26.401,44.852,253.911,80.0,rampup2,1184.137652,0.020949752475247524,0.5896740542120689
True,26.411,44.858,254.002,80.0,rampup2,1184.744638,0.020957260726072607,0.5895831705802579
True,26.42,44.853,254.089,80.0,rampup2,1185.01626,0.020964438943894388,0.5896499259849818
True,26.441,44.86,254.295,80.0,rampup2,1186.1432599999998,0.020981435643564354,0.589567275372791
True,26.445,44.856,254.331,80.0,rampup2,1186.21692,0.02098440594059406,0.5896141238653043
True,26.444,44.862,254.321,80.0,rampup2,1186.330728,0.02098358085808581,0.589534379825994
True,26.454,44.855,254.416,80.0,rampup2,1186.5941699999998,0.02099141914191419,0.5896236621489553
True,26.456,44.857,254.434,80.0,rampup2,1186.736792,0.02099290429042904,0.5895945122092415
True,26.457,44.856,254.446,80.0,rampup2,1186.755192,0.020993894389438945,0.589613177778286
True,26.496,44.868,254.819,80.0,rampup2,1188.822528,0.021024669966996697,0.5894506820785952
True,26.52,44.871,255.057,80.0,rampup2,1189.97892,0.02104430693069307,0.5894278782686335
True,26.525,44.872,255.103,80.0,rampup2,1190.2297999999998,0.021048102310231024,0.589409918992114
True,26.537,44.874,255.217,80.0,rampup2,1190.821338,0.021057508250825082,0.5893803945256479
True,26.538,44.873,255.23,80.0,rampup2,1190.839674,0.021058580858085808,0.5894013403520514
True,26.557,44.87,255.408,80.0,rampup2,1191.61259,0.021073267326732672,0.5894298246714563
True,26.558,44.875,255.42,80.0,rampup2,1191.79025,0.021074257425742572,0.5893696478889636
True,26.566,44.872,255.501,80.0,rampup2,1192.069552,0.021080940594059405,0.5894184184313433
True,26.582,44.874,255.652,80.0,rampup2,1192.840668,0.021093399339933993,0.5893855054244344
True,26.589,44.872,255.715,80.0,rampup2,1193.101608,0.021098597359735974,0.5894018122888994
True,26.591,44.872,255.735,80.0,rampup2,1193.191352,0.021100247524752477,0.5894035762337639
True,26.614,44.871,255.956,80.0,rampup2,1194.1967940000002,0.02111848184818482,0.5894162532812828
True,26.617,44.87,255.983,80.0,rampup2,1194.30479,0.021120709570957096,0.5894251248879275
True,26.624,44.869,256.053,80.0,rampup2,1194.592256,0.02112648514851485,0.5894444288110302
True,26.623,44.871,256.044,80.0,rampup2,1194.600633,0.021125742574257426,0.5894195771784762
True,26.646,44.867,256.267,80.0,rampup2,1195.5260819999999,0.02114414191419142,0.5894762653952705
True,26.652,44.864,256.319,80.0,rampup2,1195.715328,0.021148432343234325,0.5895025626032621
True,26.667,44.869,256.469,80.0,rampup2,1196.521623,0.021160808580858087,0.5894500662943722
True,26.678,44.87,256.577,80.0,rampup2,1197.04186,0.021169719471947193,0.5894420016355985
True,26.689,44.872,256.682,80.0,rampup2,1197.588808,0.02117838283828383,0.5894139084172203
True,26.691,44.871,256.703,80.0,rampup2,1197.651861,0.02118011551155115,0.5894310967884847
True,26.701,44.869,256.795,80.0,rampup2,1198.047169,0.021187706270627063,0.5894477849227321
True,26.701,44.873,256.798,80.0,rampup2,1198.153973,0.02118795379537954,0.5894021268667111
True,26.708,44.872,256.867,80.0,rampup2,1198.441376,0.021193646864686472,0.5894191106432561
True,26.713,44.874,256.912,80.0,rampup2,1198.719162,0.021197359735973597,0.5893857563945406
True,26.726,44.872,257.035,80.0,rampup2,1199.249072,0.021207508250825083,0.5894073770857169
True,26.736,44.869,257.133,80.0,rampup2,1199.617584,0.02121559405940594,0.5894509712355133
True,26.744,44.87,257.209,80.0,rampup2,1200.00328,0.021221864686468646,0.5894356805424731
True,26.746,44.871,257.226,80.0,rampup2,1200.119766,0.021223267326732673,0.5894174231940781
True,26.762,44.866,257.383,80.0,rampup2,1200.703892,0.02123622112211221,0.5894902604346683
True,26.762,44.87,257.382,80.0,rampup2,1200.8109399999998,0.021236138613861387,0.5894354193675152
True,26.766,44.866,257.418,80.0,rampup2,1200.8833559999998,0.02123910891089109,0.5894823143839126
True,26.786,44.871,257.612,80.0,rampup2,1201.914606,0.021255115511551157,0.5894204101218817
True,26.792,44.871,257.667,80.0,rampup2,1202.1838320000002,0.021259653465346532,0.5894142236309827
True,26.792,44.872,257.673,80.0,rampup2,1202.210624,0.021260148514851484,0.5894148128905571
True,26.8,44.872,257.751,80.0,rampup2,1202.5696,0.02126658415841584,0.5894172362248304
True,26.81,44.87,257.841,80.0,rampup2,1202.9646999999998,0.0212740099009901,0.5894293905714775
True,26.81,44.871,257.839,80.0,rampup2,1202.99151,0.021273844884488448,0.5894116825479507
True,26.828,44.869,258.017,80.0,rampup2,1203.745532,0.021288531353135312,0.589449124534736
True,26.829,44.871,258.028,80.0,rampup2,1203.844059,0.02128943894389439,0.5894260097021421
True,26.841,44.866,258.139,80.0,rampup2,1204.248306,0.021298597359735976,0.5894816263914263
True,26.844,44.866,258.169,80.0,rampup2,1204.382904,0.021301072607260725,0.5894842476110072
True,26.844,44.868,258.173,80.0,rampup2,1204.436592,0.021301402640264026,0.589467104134611
True,26.85,44.87,258.223,80.0,rampup2,1204.7595,0.02130552805280528,0.5894232417341386
True,26.854,44.869,258.27,80.0,rampup2,1204.912126,0.021309405940594058,0.5894558488325811
True,26.869,44.866,258.414,80.0,rampup2,1205.5045539999999,0.02132128712871287,0.5894946623320678
True,26.875,44.864,258.465,80.0,rampup2,1205.72,0.02132549504950495,0.5895056480774972
True,26.885,44.867,258.563,80.0,rampup2,1206.249295,0.02133358085808581,0.589470396332957
True,26.905,44.863,258.757,80.0,rampup2,1207.039015,0.021349587458745874,0.5895267188194409
True,26.905,44.865,258.753,80.0,rampup2,1207.0928250000002,0.021349257425742573,0.5894913259881235
True,26.914,44.867,258.845,80.0,rampup2,1207.550438,0.021356848184818485,0.5894774475664595
True,26.923,44.865,258.932,80.0,rampup2,1207.900395,0.021364026402640266,0.5895047331282643
True,26.937,44.868,259.069,80.0,rampup2,1208.609316,0.021375330033003303,0.5894706755677531
True,26.946,44.861,259.154,80.0,rampup2,1208.824506,0.021382343234323434,0.5895591100797885
True,26.944,44.866,259.134,80.0,rampup2,1208.869504,0.02138069306930693,0.5894916677458016
True,26.946,44.863,259.148,80.0,rampup2,1208.878398,0.021381848184818485,0.5895191784211203
True,26.954,44.872,259.228,80.0,rampup2,1209.479888,0.02138844884488449,0.5894078992738074
True,26.977,44.864,259.445,80.0,rampup2,1210.296128,0.02140635313531353,0.5895034558021819
True,26.977,44.867,259.448,80.0,rampup2,1210.377059,0.021406600660066003,0.5894708551312686
True,26.978,44.869,259.457,80.0,rampup2,1210.475882,0.02140734323432343,0.5894431773569199
True,26.983,44.866,259.505,80.0,rampup2,1210.6192780000001,0.021411303630363036,0.5894823938199338
True,26.983,44.868,259.511,80.0,rampup2,1210.673244,0.021411798679867988,0.5894697463058826
True,26.995,44.865,259.627,80.0,rampup2,1211.130675,0.021421369636963696,0.5895105001778606
